Absolute Time	Seconds	R_CenterX	R_CenterY	R_Area	R_RadiusRotated1	R_RadiusRotated2	R_AreaDiff	R_RadiusX	R_RadiusY	R_RadiusSum	R_RadiusDiff	PyroTemp	Htr_Uctrl	Htr_U	Htr_I	Htr_FREQ	Pos_Uctrl	Pos_U	Pos_I	Pos_FREQ	Lin.Drive	Cycle	Emmis.	HCE_Cycle
hh:mm:ss.xxxx		[Pixel]	[Pixel]						[Pixel]	[Pixel]	[Pixel]	degC	V	V	A	Hz	V	V	A	Hz	mm			
22:38:54.6832	81534.683	313.65466	270.77997	131816.14063	197.51648	210.72568	6004.53418	207.08923	203.70169	410.79092	3.38754	1438.19995	0.00015	20.43420	1.25419	372099.87500	5.20989	76.20676	8.85633	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.6857	81534.686	313.08316	270.78448	131496.21875	197.16736	210.24501	6012.54932	206.91731	204.02209	410.93939	2.89522	1438.19995	0.00015	20.43420	1.25419	372099.87500	5.20989	76.20676	8.85633	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.6882	81534.688	313.39844	270.90088	131643.68750	197.29953	210.54817	5990.46484	206.94534	203.83780	410.78314	3.10754	1438.19995	0.00015	20.43420	1.25419	372099.87500	5.20989	76.20676	8.85633	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.6907	81534.691	313.40945	271.00967	131680.53125	197.39316	210.49431	5973.57275	206.93173	203.82495	410.75668	3.10678	1438.19995	0.00015	20.43420	1.25419	372099.87500	5.20989	76.20676	8.85633	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.6932	81534.693	313.58609	271.15784	131703.51563	197.10820	210.57797	6230.21973	207.22795	203.83752	411.06549	3.39043	1438.40002	0.00015	20.43420	1.25419	372099.87500	5.20989	76.20676	8.85633	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.6957	81534.696	313.40182	271.45529	131616.50000	197.87129	210.37711	5797.45410	206.86028	203.29247	410.15274	3.56781	1438.40002	0.00015	20.43420	1.25419	372099.87500	5.20989	76.20676	8.85633	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.6982	81534.698	313.93311	271.18948	131922.34375	197.36230	210.91756	6169.29883	207.28325	203.67867	410.96191	3.60458	1438.40002	0.00015	20.43420	1.25419	372099.87500	5.20989	76.20676	8.85633	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.7007	81534.701	313.44510	271.10477	131665.26563	197.43831	210.49002	5915.71973	206.89923	203.76549	410.66473	3.13374	1438.40002	0.00015	20.43420	1.25419	372099.87500	5.20989	76.20676	8.85633	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.7032	81534.703	314.42975	271.57123	132006.21875	197.69443	211.01462	6329.86865	207.65038	203.00572	410.65610	4.64465	1438.59998	0.00015	20.44464	1.25369	372098.84375	5.20973	76.21145	8.85633	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.7057	81534.706	313.99966	271.32034	131902.06250	197.77019	210.87512	5968.49365	207.13202	203.32434	410.45636	3.80768	1438.59998	0.00015	20.44464	1.25369	372098.84375	5.20973	76.21145	8.85633	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.7082	81534.708	313.49075	271.52664	131609.43750	198.28224	210.38615	5593.56494	206.68825	202.96771	409.65594	3.72054	1438.59998	0.00015	20.44464	1.25369	372098.84375	5.20973	76.21145	8.85633	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.7107	81534.711	313.76251	271.41492	131660.96875	197.59143	210.52353	5976.53174	207.08241	203.30978	410.39221	3.77263	1438.59998	0.00015	20.44464	1.25369	372098.84375	5.20973	76.21145	8.85633	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.7132	81534.713	314.02844	271.51157	131765.12500	197.73126	210.65576	6032.88770	207.20876	203.13803	410.34680	4.07072	1438.69995	0.00015	20.44464	1.25369	372098.84375	5.20973	76.21145	8.85633	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.7157	81534.716	314.07605	271.49396	131808.59375	197.71837	210.73688	6036.93701	207.20639	203.16011	410.36652	4.04628	1438.69995	0.00015	20.44464	1.25369	372098.84375	5.20973	76.21145	8.85633	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.7182	81534.718	314.81070	271.67969	132254.32813	198.39857	211.35136	6045.71924	207.53882	202.58630	410.12512	4.95251	1438.69995	0.00015	20.44464	1.25369	372098.84375	5.20973	76.21145	8.85633	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.7207	81534.721	314.69769	272.04776	132023.62500	198.40845	211.08589	6183.28125	207.66539	202.22406	409.88947	5.44133	1438.69995	0.00015	20.44464	1.25369	372098.84375	5.20973	76.21145	8.85633	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.7232	81534.723	314.27490	271.32770	131992.34375	197.54935	211.04338	6164.32373	207.37576	203.38156	410.75732	3.99420	1438.69995	0.00015	20.44464	1.25369	372098.84375	5.20973	76.21145	8.85633	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.7257	81534.726	314.38412	271.58710	131961.60938	197.73993	211.00131	6228.03271	207.55121	202.92955	410.48077	4.62166	1438.69995	0.00015	20.44464	1.25369	372098.84375	5.20973	76.21145	8.85633	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.7282	81534.728	313.74771	271.28464	131697.95313	197.48764	210.62361	6025.74805	207.07587	203.37865	410.45453	3.69722	1438.69995	0.00015	20.44464	1.25369	372098.84375	5.20973	76.21145	8.85633	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.7307	81534.731	314.57138	271.11285	132278.95313	197.87352	211.36461	5975.93750	207.35542	203.26910	410.62451	4.08632	1438.69995	0.00015	20.44464	1.25369	372098.84375	5.20973	76.21145	8.85633	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.7332	81534.733	315.20508	271.77554	132427.65625	199.00871	211.64326	5992.25098	207.71640	201.96953	409.68591	5.74687	1438.69995	0.00015	20.44464	1.25369	372098.84375	5.20973	76.21145	8.85633	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.7357	81534.736	314.29883	271.08792	132058.28125	198.08786	211.17952	5812.30322	207.08141	203.02254	410.10394	4.05887	1438.69995	0.00015	20.44464	1.25369	372098.84375	5.20973	76.21145	8.85633	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.7382	81534.738	314.93930	271.18781	132234.10938	197.70285	211.49319	6445.11865	207.89566	202.80428	410.69995	5.09138	1438.69995	0.00015	20.44464	1.25369	372098.84375	5.20973	76.21145	8.85633	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.7407	81534.741	314.37946	271.12692	132041.42188	198.17732	211.13936	6003.18164	207.37914	202.65527	410.03442	4.72386	1438.69995	0.00015	20.44464	1.25369	372098.84375	5.20973	76.21145	8.85633	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.7432	81534.743	314.90292	271.26636	132288.15625	198.79439	211.45984	5991.20654	207.60266	202.11617	409.71881	5.48650	1438.59998	0.00015	20.44464	1.25369	372098.84375	5.20973	76.21145	8.85633	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.7457	81534.746	315.08426	271.10019	132339.96875	198.45815	211.63458	6276.11914	207.92046	202.14842	410.06888	5.77203	1438.59998	0.00015	20.44464	1.25369	372098.84375	5.20973	76.21145	8.85633	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.7482	81534.748	314.29996	270.68414	132094.23438	198.26816	211.26833	5895.00781	207.29012	202.75023	410.04034	4.53989	1438.59998	0.00015	20.44464	1.25369	372098.84375	5.20973	76.21145	8.85633	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.7507	81534.751	314.35941	270.28537	132223.32813	197.92751	211.45573	5931.16064	207.25739	203.25558	410.51297	4.00180	1438.59998	0.00015	20.44464	1.25369	372098.84375	5.20973	76.21145	8.85633	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.7532	81534.753	315.51102	270.94443	132670.04688	199.02307	212.08563	6224.56299	208.09399	201.81491	409.90891	6.27908	1438.50000	0.00015	20.44464	1.25369	372098.84375	5.20973	76.21145	8.85633	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.7557	81534.756	315.05560	270.88507	132421.29688	198.71692	211.77293	6283.88232	208.03839	201.88515	409.92352	6.15324	1438.50000	0.00015	20.44464	1.25369	372098.84375	5.20973	76.21145	8.85633	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.7582	81534.758	314.91348	270.59012	132458.90625	198.97719	211.86774	6046.92090	207.75905	201.93491	409.69397	5.82414	1438.50000	0.00015	20.44464	1.25369	372098.84375	5.20973	76.21145	8.85633	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.7607	81534.761	314.92023	270.52567	132441.21875	198.98856	211.76460	6074.66260	207.77562	201.86169	409.63733	5.91393	1438.50000	0.00015	20.44464	1.25369	372098.84375	5.20973	76.21145	8.85633	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.7632	81534.763	314.82999	270.13422	132414.79688	198.39014	211.79666	6246.30566	207.88770	202.28575	410.17346	5.60194	1438.40002	0.00015	20.44464	1.25369	372098.84375	5.20973	76.21145	8.85633	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.7657	81534.766	314.06177	269.81439	132031.95313	198.17326	211.24783	6028.57031	207.44154	202.56999	410.01154	4.87155	1438.40002	0.00015	20.44464	1.25369	372098.84375	5.20973	76.21145	8.85633	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.7682	81534.768	314.73166	269.95340	132350.00000	198.86578	211.61024	6109.98535	207.82236	201.86952	409.69189	5.95284	1438.40002	0.00015	20.44464	1.25369	372098.84375	5.20973	76.21145	8.85633	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.7707	81534.771	315.33771	269.97363	132794.26563	199.99261	212.24055	5925.75439	207.89464	201.26578	409.16040	6.62886	1438.40002	0.00015	20.44464	1.25369	372098.84375	5.20973	76.21145	8.85633	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.7732	81534.773	314.29492	269.34671	132198.53125	198.38506	211.46651	6010.73535	207.54564	202.47054	410.01617	5.07510	1438.30005	0.00015	20.44464	1.25369	372098.84375	5.20973	76.21145	8.85633	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.7757	81534.776	315.91214	269.80383	132998.65625	199.74313	212.57901	6416.80518	208.60243	200.99294	409.59537	7.60950	1438.30005	0.00015	20.44464	1.25369	372098.84375	5.20973	76.21145	8.85633	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.7782	81534.778	314.52042	269.12531	132334.42188	198.78462	211.68941	6014.88135	207.66232	202.12315	409.78546	5.53917	1438.30005	0.00015	20.44464	1.25369	372098.84375	5.20973	76.21145	8.85633	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.7807	81534.781	314.59677	269.01575	132476.50000	199.05444	211.80080	5960.66797	207.70955	202.03004	409.73959	5.67950	1438.30005	0.00015	20.44464	1.25369	372098.84375	5.20973	76.21145	8.85633	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.7832	81534.783	314.59039	268.86969	132531.06250	199.09396	211.93562	5935.10938	207.70343	202.04370	409.74713	5.65973	1438.09998	0.00015	20.44464	1.25369	372098.84375	5.20973	76.21145	8.85633	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.7857	81534.786	314.57840	268.69290	132627.12500	199.07849	211.94458	5899.93164	207.74133	202.13304	409.87439	5.60829	1438.09998	0.00015	20.44464	1.25369	372098.84375	5.20973	76.21145	8.85633	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.7882	81534.788	315.26224	269.08023	132824.95313	199.66956	212.31923	6299.57715	208.35536	201.18088	409.53625	7.17448	1438.09998	0.00015	20.44464	1.25369	372098.84375	5.20973	76.21145	8.85633	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.7907	81534.791	314.71848	268.76901	132582.00000	199.08339	211.87064	6243.39893	208.16391	201.61128	409.77521	6.55263	1438.09998	0.00015	20.44464	1.25369	372098.84375	5.20973	76.21145	8.85633	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.7932	81534.793	315.57040	269.01303	132989.92188	200.13196	212.51501	6462.91211	208.66228	200.67511	409.33740	7.98717	1437.69995	0.00015	20.44464	1.25369	372098.84375	5.20973	76.21145	8.85633	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.7957	81534.796	315.03015	268.65097	132670.12500	199.56912	212.06421	6447.26074	208.48845	201.02007	409.50851	7.46838	1437.69995	0.00015	20.44464	1.25369	372098.84375	5.20973	76.21145	8.85633	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.7982	81534.798	315.24258	268.70200	132855.79688	200.23482	212.22209	6383.87988	208.57774	200.49040	409.06815	8.08734	1437.69995	0.00015	20.44464	1.25369	372098.84375	5.20973	76.21145	8.85633	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.8007	81534.801	315.66235	268.63083	133122.25000	200.88205	212.57109	6470.92773	208.83299	200.02007	408.85306	8.81293	1437.69995	0.00015	20.44464	1.25369	372098.84375	5.20973	76.21145	8.85633	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.8032	81534.803	316.03329	268.44208	133370.14063	200.96501	212.88968	6706.81201	209.22147	199.94847	409.16992	9.27299	1437.30005	0.00015	20.42724	1.25494	372102.90625	5.20989	76.21145	8.85659	147930.78125	152.12892	1.00000	0.25000	1.00000
22:38:54.8057	81534.806	315.80951	268.24835	133202.73438	200.58502	212.73477	6800.08057	209.19774	200.07417	409.27191	9.12357	1437.30005	0.00015	20.42724	1.25494	372102.90625	5.20989	76.21145	8.85659	147930.78125	152.12892	1.00000	0.25000	1.00000
22:38:54.8082	81534.808	314.29193	267.43805	132421.07813	198.82375	211.77614	6566.43555	208.40700	201.55635	409.96335	6.85065	1437.30005	0.00015	20.42724	1.25494	372102.90625	5.20989	76.21145	8.85659	147930.78125	152.12892	1.00000	0.25000	1.00000
22:38:54.8107	81534.811	314.67395	267.45554	132739.04688	199.30081	212.07715	6564.23584	208.62752	201.13908	409.76660	7.48843	1437.30005	0.00015	20.42724	1.25494	372102.90625	5.20989	76.21145	8.85659	147930.78125	152.12892	1.00000	0.25000	1.00000
22:38:54.8132	81534.813	315.26126	267.67825	133125.04688	200.18497	212.59970	6722.40430	209.11348	200.35812	409.47162	8.75536	1436.69995	0.00015	20.42724	1.25494	372102.90625	5.20989	76.21145	8.85659	147930.78125	152.12892	1.00000	0.25000	1.00000
22:38:54.8157	81534.816	315.92319	267.52612	133536.20313	200.53999	213.09427	7042.10938	209.67969	200.05679	409.73648	9.62289	1436.69995	0.00015	20.42724	1.25494	372102.90625	5.20989	76.21145	8.85659	147930.78125	152.12892	1.00000	0.25000	1.00000
22:38:54.8182	81534.818	315.43680	267.14859	133404.67188	200.71239	212.96326	6729.17383	209.24344	200.21338	409.45682	9.03006	1436.69995	0.00015	20.42724	1.25494	372102.90625	5.20989	76.21145	8.85659	147930.78125	152.12892	1.00000	0.25000	1.00000
22:38:54.8207	81534.821	315.06680	267.10672	133102.09375	200.19525	212.55756	6854.16943	209.26616	200.29523	409.56140	8.97093	1436.69995	0.00015	20.42724	1.25494	372102.90625	5.20989	76.21145	8.85659	147930.78125	152.12892	1.00000	0.25000	1.00000
22:38:54.8232	81534.823	315.08047	267.13080	133223.85938	200.76021	212.60594	6665.85986	209.13646	200.02342	409.15988	9.11304	1436.19995	0.00015	20.42724	1.25494	372102.90625	5.20989	76.21145	8.85659	147930.78125	152.12892	1.00000	0.25000	1.00000
22:38:54.8257	81534.826	314.54636	266.44955	132937.20313	199.70624	212.28355	6676.53174	208.94609	200.83362	409.77972	8.11247	1436.19995	0.00015	20.42724	1.25494	372102.90625	5.20989	76.21145	8.85659	147930.78125	152.12892	1.00000	0.25000	1.00000
22:38:54.8282	81534.828	314.42966	266.24438	132855.31250	199.51573	212.35608	6911.31250	209.16396	200.74872	409.91266	8.41524	1436.19995	0.00015	20.42724	1.25494	372102.90625	5.20989	76.21145	8.85659	147930.78125	152.12892	1.00000	0.25000	1.00000
22:38:54.8307	81534.831	315.26828	266.51678	133366.28125	200.66512	212.98766	7201.42432	209.76778	199.79573	409.56351	9.97205	1436.19995	0.00015	20.42724	1.25494	372102.90625	5.20989	76.21145	8.85659	147930.78125	152.12892	1.00000	0.25000	1.00000
22:38:54.8332	81534.833	314.51453	265.63477	133068.40625	199.32286	212.66051	6964.66992	209.29620	201.06284	410.35904	8.23337	1435.69995	0.00015	20.42724	1.25494	372102.90625	5.20989	76.21145	8.85659	147930.78125	152.12892	1.00000	0.25000	1.00000
22:38:54.8357	81534.836	315.16550	266.08514	133316.03125	200.06491	212.90108	7332.08643	209.88599	200.12752	410.01349	9.75847	1435.69995	0.00015	20.42724	1.25494	372102.90625	5.20989	76.21145	8.85659	147930.78125	152.12892	1.00000	0.25000	1.00000
22:38:54.8382	81534.838	315.32736	265.51782	133522.20313	199.89009	213.43872	7386.16357	209.84244	200.62730	410.46973	9.21513	1435.69995	0.00015	20.42724	1.25494	372102.90625	5.20989	76.21145	8.85659	147930.78125	152.12892	1.00000	0.25000	1.00000
22:38:54.8407	81534.841	314.73920	266.11520	133243.51563	200.86243	212.72081	7107.73535	209.56432	199.58562	409.14993	9.97870	1435.69995	0.00015	20.42724	1.25494	372102.90625	5.20989	76.21145	8.85659	147930.78125	152.12892	1.00000	0.25000	1.00000
22:38:54.8432	81534.843	314.86240	265.89462	133303.53125	200.62064	212.90414	7310.73340	209.84734	199.54155	409.38889	10.30579	1435.30005	0.00015	20.42724	1.25494	372102.90625	5.20989	76.21145	8.85659	147930.78125	152.12892	1.00000	0.25000	1.00000
22:38:54.8457	81534.846	313.80881	265.23874	132923.45313	199.60120	212.54399	6907.50146	209.14441	200.66193	409.80634	8.48248	1435.30005	0.00015	20.42724	1.25494	372102.90625	5.20989	76.21145	8.85659	147930.78125	152.12892	1.00000	0.25000	1.00000
22:38:54.8482	81534.848	314.47928	265.78436	133298.40625	201.05998	212.89233	7110.08203	209.63806	199.43143	409.06949	10.20663	1435.30005	0.00015	20.42724	1.25494	372102.90625	5.20989	76.21145	8.85659	147930.78125	152.12892	1.00000	0.25000	1.00000
22:38:54.8507	81534.851	314.65826	265.42313	133556.68750	200.75110	213.12857	7101.54053	209.77988	199.70901	409.48889	10.07086	1435.30005	0.00015	20.42724	1.25494	372102.90625	5.20989	76.21145	8.85659	147930.78125	152.12892	1.00000	0.25000	1.00000
22:38:54.8532	81534.853	314.97086	265.55188	133813.95313	201.57924	213.71188	7335.63330	210.11327	199.09843	409.21170	11.01483	1435.00000	0.00015	20.42724	1.25494	372102.90625	5.20989	76.21145	8.85659	147930.78125	152.12892	1.00000	0.25000	1.00000
22:38:54.8557	81534.856	314.44650	265.03745	133388.78125	200.21683	213.07130	7364.40674	209.93483	199.89215	409.82697	10.04268	1435.00000	0.00015	20.42724	1.25494	372102.90625	5.20989	76.21145	8.85659	147930.78125	152.12892	1.00000	0.25000	1.00000
22:38:54.8582	81534.858	313.79776	264.85593	133215.00000	200.96338	212.74260	6756.04150	209.18607	199.79031	408.97638	9.39575	1435.00000	0.00015	20.42724	1.25494	372102.90625	5.20989	76.21145	8.85659	147930.78125	152.12892	1.00000	0.25000	1.00000
22:38:54.8607	81534.861	314.03366	264.94919	133466.17188	201.16936	213.37971	7133.98828	209.76344	199.33206	409.09552	10.43138	1435.00000	0.00015	20.42724	1.25494	372102.90625	5.20989	76.21145	8.85659	147930.78125	152.12892	1.00000	0.25000	1.00000
22:38:54.8632	81534.863	314.49875	264.79080	133649.92188	201.18074	213.47635	7361.25000	210.10785	199.29926	409.40710	10.80859	1434.59998	0.00015	20.42724	1.25494	372102.90625	5.20989	76.21145	8.85659	147930.78125	152.12892	1.00000	0.25000	1.00000
22:38:54.8657	81534.866	313.00504	264.40121	132902.71875	200.46765	212.41130	6671.71924	208.97508	200.07796	409.05304	8.89713	1434.59998	0.00015	20.42724	1.25494	372102.90625	5.20989	76.21145	8.85659	147930.78125	152.12892	1.00000	0.25000	1.00000
22:38:54.8682	81534.868	313.64078	264.67059	133290.62500	201.30591	212.92239	7002.81201	209.52185	199.27396	408.79581	10.24789	1434.59998	0.00015	20.42724	1.25494	372102.90625	5.20989	76.21145	8.85659	147930.78125	152.12892	1.00000	0.25000	1.00000
22:38:54.8707	81534.871	313.81409	264.91110	133437.73438	202.14740	212.94522	7028.23730	209.60016	198.74023	408.34039	10.85992	1434.59998	0.00015	20.42724	1.25494	372102.90625	5.20989	76.21145	8.85659	147930.78125	152.12892	1.00000	0.25000	1.00000
22:38:54.8732	81534.873	314.07358	264.47372	133672.15625	201.35625	213.47537	7241.22266	209.92490	199.23309	409.15799	10.69180	1434.19995	0.00015	20.42724	1.25494	372102.90625	5.20989	76.21145	8.85659	147930.78125	152.12892	1.00000	0.25000	1.00000
22:38:54.8757	81534.876	312.47879	264.49982	132892.18750	201.76559	212.20740	6381.28076	208.60490	199.32254	407.92743	9.28236	1434.19995	0.00015	20.42724	1.25494	372102.90625	5.20989	76.21145	8.85659	147930.78125	152.12892	1.00000	0.25000	1.00000
22:38:54.8782	81534.878	313.27771	264.34119	133400.28125	201.38815	213.09875	6925.86670	209.51639	199.31580	408.83218	10.20059	1434.19995	0.00015	20.42724	1.25494	372102.90625	5.20989	76.21145	8.85659	147930.78125	152.12892	1.00000	0.25000	1.00000
22:38:54.8807	81534.881	313.03442	264.32773	133308.95313	201.63773	212.90016	6811.51611	209.30861	199.23238	408.54099	10.07623	1434.19995	0.00015	20.42724	1.25494	372102.90625	5.20989	76.21145	8.85659	147930.78125	152.12892	1.00000	0.25000	1.00000
22:38:54.8832	81534.883	312.61307	264.88855	133155.59375	202.90427	212.45267	6652.59131	208.99022	198.39919	407.38940	10.59103	1433.90002	0.00015	20.42724	1.25494	372102.90625	5.20989	76.21145	8.85659	147930.78125	152.12892	1.00000	0.25000	1.00000
22:38:54.8857	81534.886	313.41446	264.47211	133675.43750	202.86188	213.22224	6874.57617	209.45604	198.57129	408.02734	10.88475	1433.90002	0.00015	20.42724	1.25494	372102.90625	5.20989	76.21145	8.85659	147930.78125	152.12892	1.00000	0.25000	1.00000
22:38:54.8882	81534.888	313.78073	264.33340	133700.76563	201.59282	213.43291	7454.21387	210.22827	198.91162	409.13989	11.31665	1433.90002	0.00015	20.42724	1.25494	372102.90625	5.20989	76.21145	8.85659	147930.78125	152.12892	1.00000	0.25000	1.00000
22:38:54.8907	81534.891	312.92752	264.14612	133373.92188	201.78171	212.79115	6882.38672	209.45419	199.10812	408.56232	10.34607	1433.90002	0.00015	20.42724	1.25494	372102.90625	5.20989	76.21145	8.85659	147930.78125	152.12892	1.00000	0.25000	1.00000
22:38:54.8932	81534.893	313.57346	264.22357	133693.82813	201.55814	213.32637	7435.00293	210.24507	198.95056	409.19562	11.29451	1433.69995	0.00015	20.42724	1.25494	372102.90625	5.20989	76.21145	8.85659	147930.78125	152.12892	1.00000	0.25000	1.00000
22:38:54.8957	81534.896	311.88324	264.09085	132880.34375	201.81268	212.07864	6331.66357	208.62918	199.35782	407.98700	9.27136	1433.69995	0.00015	20.42724	1.25494	372102.90625	5.20989	76.21145	8.85659	147930.78125	152.12892	1.00000	0.25000	1.00000
22:38:54.8982	81534.898	311.51700	264.14618	132801.96875	202.03021	211.98650	6083.63574	208.23473	199.33534	407.57007	8.89938	1433.69995	0.00015	20.42724	1.25494	372102.90625	5.20989	76.21145	8.85659	147930.78125	152.12892	1.00000	0.25000	1.00000
22:38:54.9007	81534.901	312.30310	264.18359	133133.17188	201.60069	212.49057	6756.06396	209.25424	199.22258	408.47681	10.03166	1433.69995	0.00015	20.42724	1.25494	372102.90625	5.20989	76.21145	8.85659	147930.78125	152.12892	1.00000	0.25000	1.00000
22:38:54.9032	81534.903	312.13022	264.54425	133273.26563	203.03751	212.45001	6448.85254	208.92047	198.64539	407.56586	10.27509	1433.59998	0.00015	20.43420	1.25369	372099.12500	5.21004	76.21145	8.85712	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.9057	81534.906	312.89969	264.45258	133604.90625	202.12619	213.11093	7013.35156	209.74608	198.88013	408.62622	10.86595	1433.59998	0.00015	20.43420	1.25369	372099.12500	5.21004	76.21145	8.85712	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.9082	81534.908	312.60727	264.65466	133425.67188	202.34280	212.79221	6929.02490	209.58615	198.69983	408.28598	10.88632	1433.59998	0.00015	20.43420	1.25369	372099.12500	5.21004	76.21145	8.85712	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.9107	81534.911	311.62695	264.93777	133061.64063	203.10631	212.18414	6419.27295	208.78194	198.40953	407.19147	10.37241	1433.59998	0.00015	20.43420	1.25369	372099.12500	5.21004	76.21145	8.85712	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.9132	81534.913	311.93521	264.44211	133195.07813	201.67516	212.52554	6635.85303	209.16153	199.34897	408.51050	9.81256	1433.50000	0.00015	20.43420	1.25369	372099.12500	5.21004	76.21145	8.85712	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.9157	81534.916	312.43372	264.51712	133485.43750	201.66382	212.81476	6817.87939	209.58778	199.24219	408.82996	10.34560	1433.50000	0.00015	20.43420	1.25369	372099.12500	5.21004	76.21145	8.85712	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.9182	81534.918	312.14407	264.71609	133415.45313	202.57982	212.66283	6524.28711	209.10637	198.93356	408.03992	10.17281	1433.50000	0.00015	20.43420	1.25369	372099.12500	5.21004	76.21145	8.85712	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.9207	81534.921	311.05908	264.78537	132829.20313	202.45967	211.81564	6176.20166	208.51364	199.00317	407.51682	9.51047	1433.50000	0.00015	20.43420	1.25369	372099.12500	5.21004	76.21145	8.85712	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.9232	81534.923	312.44080	264.57758	133664.00000	202.79247	213.08134	6714.96338	209.32611	199.08121	408.40732	10.24490	1433.30005	0.00015	20.43420	1.25369	372099.12500	5.21004	76.21145	8.85712	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.9257	81534.926	312.35709	264.45636	133640.67188	202.12483	213.26778	6846.54053	209.50212	199.37732	408.87946	10.12480	1433.30005	0.00015	20.43420	1.25369	372099.12500	5.21004	76.21145	8.85712	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.9282	81534.928	310.85840	264.72574	132844.82813	201.83293	211.92590	6205.55127	208.61301	199.44583	408.05884	9.16718	1433.30005	0.00015	20.43420	1.25369	372099.12500	5.21004	76.21145	8.85712	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.9307	81534.931	310.51456	264.38235	132772.31250	201.04269	211.87517	6077.65381	208.43457	200.20940	408.64398	8.22517	1433.30005	0.00015	20.43420	1.25369	372099.12500	5.21004	76.21145	8.85712	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.9332	81534.933	310.68002	265.08270	132913.71875	202.46536	211.93927	6142.20801	208.49257	199.12381	407.61639	9.36876	1433.09998	0.00015	20.43420	1.25369	372099.12500	5.21004	76.21145	8.85712	147930.48438	152.12892	1.00000	0.25000	1.00000
22:38:54.9357	81534.936	310.86786	265.36758	133085.14063	202.79721	212.10452	6231.35400	208.62656	198.84850	407.47504	9.77806	1433.09998	0.00015	20.43420	1.25369	372099.12500	5.21004	76.21145	8.85712	147930.48438	152.12892	1.00000	0.25000	1.00000
